id,Цена
1445,2716795.3980100546
1075,3656333.558549382
98,886027.7025853489
1526,2395318.3670180533
502,3112134.018620573
709,5894452.97173541
767,3028403.9671079367
1184,935350.6772502344
1413,2161734.5439286176
1211,2423335.121410243
725,903285.3411341086
137,2911882.718699148
1612,2064493.7966346946
2,1963704.3560233414
317,3646641.9101711754
1144,1029496.6499012597
270,2859352.229465632
74,4094834.104447093
448,2359124.686522046
1533,3216852.1281561516
751,2230260.5984994117
115,1821766.4782446865
653,2274250.5971527416
779,2265421.6243404597
650,1962156.3919499684
1569,4147684.217636302
106,2655839.1102634445
403,3496059.8636957407
1240,1950939.8823273405
705,1022407.6344181783
152,2938608.6181974635
397,861839.2962196823
1594,3260111.404349724
633,752480.9196472112
1406,2988492.108855108
150,928070.7409618646
934,2459835.285072198
195,1869451.243022019
462,2841221.6530225966
980,2353473.671384411
311,4554474.812382814
1510,1462286.967649173
264,2212894.228713542
1068,3055929.288813131
959,2973972.795595132
341,2208820.2766964827
1607,2263508.1744005866
634,947286.6115892883
1425,1715899.232158048
1280,3057237.3147676457
881,1815922.6851301119
799,7381822.701290943
16,4415310.770314148
670,2037678.3042779863
967,2398961.6505961195
1303,2368647.863915894
369,2749725.6513421237
1173,2863090.65352745
1568,2094779.0696248654
355,1491276.412468547
177,3506871.07286465
292,2856745.723141048
798,1715987.9041526467
1365,1534677.5854742825
380,2609307.2893590257
112,1698479.0882795993
777,2461451.383202102
906,2339663.344064858
867,2493064.8656667545
992,788408.4149470069
314,4069160.5834917445
728,3964353.8160385117
71,3963213.0364612937
240,3344551.939369984
1592,2657085.1773999184
702,1148704.1292953826
583,3073691.490972137
49,3596847.677157987
699,1839495.8696931805
1079,3046433.379087664
914,5077677.244187281
1124,3766839.8885830846
710,2304207.1760963835
601,2524867.6724249795
1318,3653537.6838772893
1023,2541448.968137365
1070,3448588.2402445152
1446,3305712.5157932546
660,3100468.9109195266
426,2220223.524371164
1025,2734946.5377115253
1264,2518319.347476054
1298,4621228.122013764
1097,2343203.559232954
572,3101429.453573363
148,4225941.414928107
1506,3782310.762413079
516,2541239.7005744074
56,4041646.343294643
37,2742475.442273481
886,2287298.98431943
561,3442894.2288394794
1456,2870688.5974502545
940,1667507.5879098047
1516,5070224.510783384
999,2514454.8672856614
1020,3649613.3304606266
290,2518827.4626960345
1450,4165927.206607446
65,4725092.660551351
1529,2205421.8768788204
1311,4065936.047332
903,3083047.4620566685
1600,4751127.172898371
574,2669552.3266920354
1449,4576663.528887544
1086,3411942.262676092
141,3697873.235523699
625,2401498.084738843
221,1665296.8837527037
1232,4493594.052646156
694,2500305.723053651
1258,2368033.1298023835
121,2434832.603972474
535,2301955.636926718
1441,2776191.0743346363
922,3552353.137912795
748,2286084.9586016685
545,2463195.6766703352
1009,1042135.5120657552
1403,2067914.1184348613
546,2145805.558684105
1119,2493147.868031837
1087,3322742.6200914048
280,3939938.48182109
994,807613.0236558449
445,1515472.9398812614
1140,3731106.6790249776
915,4223492.156619763
1244,4018687.867357796
931,2287694.5157466047
387,3288632.4052999355
1160,1731272.1882942803
230,2570222.3599129934
1208,2351189.471853357
1560,1625302.293239588
186,1439651.7377532702
1518,2459731.148924703
1058,2540888.10380779
1346,2429046.266710708
1447,2307158.9474201538
398,1643778.66073375
50,2635800.3217879105
713,2200611.2663132027
189,2883115.2286279052
864,1785195.428252304
874,2204794.7482723333
987,3845497.692956658
400,1556755.325861603
370,4205214.704749441
1229,3452541.260579344
105,2677584.2661681063
1359,2652721.5519209914
452,2570960.5122595634
1100,1665867.1697830893
330,4109393.5490848403
419,1541005.0820703618
832,1917432.9107825812
343,2425740.59362147
64,4612829.389136795
467,4404683.246074609
170,618958.6840328351
662,3900691.550195299
528,2155691.0473640915
60,4044452.0731922537
1370,1644745.7692953441
466,2227297.2822911143
411,3267352.1799886245
116,2266960.370288344
229,2310042.406279141
958,2884133.6540600974
1301,6758400.466182392
1203,3906254.2004254647
1278,2998393.640710039
621,3096652.7946047336
1259,2465955.514342457
1038,2330268.2240602486
1378,2589021.852992881
27,2879007.876566408
1172,2908185.3479390144
673,1560342.9290473945
597,3262307.5277522
1613,2508859.366433684
1368,1585990.333759984
1426,2160848.893984033
640,2274261.146608997
955,2287610.4802803565
1163,2969501.8173897713
39,1386887.3844732922
1511,2899461.279787177
796,4191590.4167326037
972,2276323.53952536
712,3498709.5431891307
167,898619.5821368396
103,1803967.9759801812
1241,2086355.6178410202
184,701324.6829865389
986,2982289.1340066474
854,791898.1259700321
686,1803153.5429878011
629,2501376.890879566
884,2853748.5869066063
90,2419034.497500729
187,1479627.587136373
1585,4280998.707201885
924,2564734.749016838
860,3301284.540241068
1433,2694263.8758123945
1202,3685243.07140984
1490,2831842.0028495174
1507,2233539.1330442503
1005,3152998.23635952
1217,2511352.5202562455
1324,2176925.5490276963
25,3531191.740443118
913,3242719.69748459
1451,4172699.960002072
435,2115047.4416342936
455,2847027.3934989516
1343,2316842.882270349
344,1600786.2028442193
1305,2400263.6365651656
769,535427.5312081985
1394,2565566.2639948744
73,2716906.887335388
933,1671038.4713824783
939,2700826.422009466
724,844529.9055987466
246,2492499.5083748065
720,710954.5944678839
604,3919315.7609997354
909,1501910.1814852245
1342,2203270.190911187
1415,1761690.4317953698
44,2835270.966946449
1118,2279016.981875349
1230,1921526.6520481966
835,1883564.0896261353
1541,1948772.495602034
810,2601160.9369760677
603,3149292.7091222685
584,3073691.490972137
476,1756037.02737505
1436,4136368.6551309023
989,823685.970369421
1137,3411530.252792971
305,2417587.794897685
128,3885934.1831600573
1476,2252948.163208915
1170,1111368.9405025747
759,619817.4640650805
974,3446407.330982635
1412,1455227.6833634395
866,3025838.475561803
1345,2165459.922740305
845,934622.7116575595
1597,3056241.763138
96,2531289.6279508397
1521,4318795.657874649
676,1822015.7556059193
226,2755021.905904796
332,2578132.876780411
188,1697029.111117525
1012,1976473.467293907
275,2069963.8201293815
797,1692211.3368274998
1293,2973247.912199119
1167,2349066.80900182
630,2217480.7127149254
48,2161279.7541432045
1609,1962512.4272043742
193,3074422.4460831527
827,2123968.757316496
101,3411432.0192235745
213,3609802.1259761434
138,1673718.276007669
395,2346065.6356794573
887,2826401.1842934173
965,1388035.8611020707
949,4349117.864195332
1214,2117834.8302073684
1001,2631868.51954546
819,1630644.3424890637
396,636975.1434397362
291,995360.062055245
703,1551042.927220704
0,2117617.6178568117
282,367992.8353272937
13,2916019.4873906877
1200,4478092.419347696
833,1917432.9107825812
327,2874297.314940769
627,3507473.223633483
517,2596370.1204918902
1527,1567693.2253592089
1159,2213235.430954367
318,2222878.055483686
1616,1866515.5000405796
1082,3640356.4264164604
643,2611499.7054046784
1041,3380399.6236461643
1188,1450131.3437211085
649,2623293.499341877
1060,2432407.7599531915
67,5112559.996954303
754,2092497.230031604
1077,2687226.471211167
1253,2343158.1837025564
