id,Цена
487,3160704.283062786
785,2347055.098692596
153,918641.1638076901
1430,3828756.0409109592
1238,2128898.923472464
418,1845155.3092512786
42,3482099.4268772006
654,2226113.2986388206
1260,5068708.318741977
1572,1707397.1652387977
540,2843079.7487603426
118,560047.171909064
1478,2083283.1152406037
54,4910328.615848333
183,1627727.865398258
746,1969105.1317406297
208,989564.6839437783
530,2506693.7982375026
853,3511652.7631291747
367,2433953.7570342124
612,3088223.961768478
192,3007576.981204957
376,5033374.407218337
910,2176575.84183982
809,1591727.0649054945
596,3462341.292020291
338,1741275.2472482026
1069,3049576.947569728
1080,3542393.2813380957
374,2272390.4271734357
1182,627479.1226643622
1487,2543595.845027864
1454,5829424.915496141
31,1415975.0068323314
287,3091922.988177985
1047,2818629.0552579165
87,2162935.01208061
1057,2587947.736942917
1466,1843811.7885047197
1157,1909581.5749523044
1094,2288141.872454047
1215,2651593.8496964574
575,5220837.491779804
812,2396826.227650732
1417,2491553.8676175773
404,2966038.925689906
868,1157693.8394521475
1593,3634925.118119061
156,1416484.3417850435
614,2985425.4664940536
1583,3646629.6596205533
648,2088199.6307889223
792,912450.9237077236
1374,2309780.570405364
1537,2301767.794922471
1250,1815875.4527356327
813,2457086.106716424
635,912352.0506730676
359,3644448.7112983167
1559,2225086.9670572877
878,1053345.3622710407
1400,3035862.9153033197
1270,3968124.516052842
294,723139.1059174836
1470,2581844.7292702794
918,2537205.5538663566
518,2667467.4720190167
1351,4471550.413159579
392,1662941.459776312
166,773702.6770428717
531,3765229.504722178
1218,1548502.193747878
969,2931146.9843638837
1101,1923830.4956151247
331,2424795.01363194
707,3747665.78370893
58,4366271.076154411
776,1984244.784097463
1610,1484459.4154236317
1497,2896561.0041522384
753,2768889.814572811
1405,1943137.294263184
1371,1501021.417669773
178,951598.0568416715
1352,1953338.715586692
947,1365552.0755214095
199,2125881.8787612617
996,2817910.849572748
81,2879003.639509529
1348,3649301.556447983
524,2736212.150637567
218,3951667.3733105063
142,2364571.1597467363
636,970207.1179323196
440,2083180.9348673522
319,2562029.8061334193
1147,930640.0126278102
1455,2406264.792645961
904,3074586.5110298693
917,3322408.0305167735
1468,1481597.2277695835
215,3766916.2885006964
1333,3807336.6481159925
1517,3210508.053096622
249,2923144.4522106946
377,4605578.342359662
1281,2968724.5516142845
165,773702.6770428717
803,2362145.713700682
373,2272390.4271734357
937,2989860.341684282
147,4100926.7885110974
486,2187016.6219897866
756,3732001.271915525
131,2414866.6335297525
206,843386.4397708774
595,2540685.1858700514
1109,2089409.6387606263
560,3613866.0050144196
1049,4525832.123263031
1095,3632673.0026834905
1276,1973827.2379201353
207,861478.6885672212
461,2360777.712289691
250,3871269.988579124
1107,1732927.3273993433
30,4579966.4300733805
439,3459134.351510644
1092,2993174.7255422175
75,4232240.977958411
299,2744834.6386871934
1435,3817602.011540711
859,3973599.1227160394
1151,1154316.5705997348
414,1573530.0500183702
1409,859913.884611696
443,2235831.0933663845
1611,2861459.127953112
863,3333515.196002573
484,2233777.70963493
431,1344514.4797316492
558,2341220.5103237033
820,1564842.8402833939
905,2516231.351304412
671,2206168.0493766963
117,2453402.5545393527
674,3226489.5948420465
61,2998132.748645067
1207,2656252.6199625432
241,2234934.578384012
764,3211823.071560502
990,2229387.7654233277
401,1509283.4161108434
1375,1217915.2971155643
1174,1969686.7045075
94,1872438.9859027863
941,2455696.0463157296
1460,2927745.4356740415
899,2311127.1213719547
1331,2617580.6621210873
1224,833365.1063702703
587,4017716.1853272915
1570,2226067.1229852736
1429,3852601.20918718
553,2614540.076346189
570,4811144.814476371
761,2815938.0787166953
1130,3898088.947689742
1369,1512891.6430155933
900,3060621.075693816
1481,2167089.489268422
263,2175075.4015809298
1275,3357230.6441146433
1604,3526176.334997922
1384,3168091.1375749707
1017,2521259.741505116
626,2071011.3266961277
1595,3479834.962684214
494,2016632.7190317512
1530,1914240.7860776782
1523,3862316.1412097216
1535,2746883.2986200154
790,1710899.6844185293
70,4045601.107775539
582,4186830.193404734
1486,2945256.883721411
1199,4838201.839007407
391,4578323.453056753
802,1807846.5658236444
1292,3056237.19432649
1152,2498097.4225872457
1473,3114847.9255865514
171,2032843.760012865
323,3181182.2204871476
982,2004781.6493072212
281,2953447.2171868384
1434,2255747.9508639574
1542,2844372.9951407313
1379,3187832.51704666
463,3092831.209723413
91,763414.4370999336
1113,5096622.233044863
1299,1712542.3752697408
563,5853152.30127275
68,5137073.372557044
257,3664188.4344118834
1512,1908825.7362339795
631,2263461.4008951187
1225,2396529.293094188
841,1150676.5214790106
821,1564842.8402833939
1349,3454941.4543769658
180,971443.4700913131
1416,5066807.524659902
239,1707390.7348699272
960,2732335.170812547
1148,930640.0126278102
988,1087047.285267204
806,1635219.268598497
1310,2983094.5017574728
1546,4527673.98822999
1383,3618243.069866568
1236,2699106.0811890066
460,2532725.3774406314
1116,4066516.931448579
1106,1852152.86072132
645,2055830.0091621876
237,1801073.8006168604
1495,4935969.411468327
371,4314724.235869706
1268,3853138.2801505625
1187,2811606.993041843
114,2412731.721591234
975,2761257.1587482095
1577,2390938.2568742633
549,3429254.747974932
1558,2859191.9075029194
1196,3318538.831435859
45,5485399.5121843815
894,1788068.2844666243
1580,958312.716275394
611,2457527.499234885
322,2383130.3887503147
1006,3129090.2121047676
1445,2839550.158747077
1075,3425897.795012623
98,868555.7807841599
1526,2330760.1522142887
502,3222470.768267572
709,4958031.279894769
767,3193362.5787726343
1184,796531.4058832824
1413,2135456.614246875
1211,2462413.016047418
725,932248.1022007167
137,3174549.4632397294
1612,1951096.436164111
2,1803776.864788413
317,3805585.5771580637
1144,1014375.1004167497
270,2995687.825198531
74,4232240.977958411
448,2550604.7672558427
1533,3254246.9119492173
751,2220067.3123190105
115,1753109.1991378665
653,2257625.975230813
779,2230018.5612695813
650,1989452.7218013406
1569,3927871.4389998913
106,2614085.1105560362
403,3438376.556864053
1240,2028077.5551316142
705,968868.4028186202
152,2891873.0810463727
397,880098.4909140468
1594,3465367.1628672183
633,760568.7158034742
1406,2911151.282681763
150,1008784.0405646861
934,2522160.9172911644
195,1886785.6893587708
462,2921249.6780796945
980,2497623.669144869
311,4637733.950737715
1510,1598367.5750700235
264,2234600.533041388
1068,3078534.936394006
959,2954647.500846505
341,2110010.336244583
1607,2101220.9233384132
634,1019855.9770023823
1425,1632562.9241012335
1280,3040909.35480389
881,1774699.1469532847
799,7661888.996875823
16,4548002.637033045
670,2019504.8594101071
967,2537400.557877451
1303,2476500.113507688
369,2429485.91672647
1173,2595551.5652396977
1568,2178368.5146926045
355,1448731.5693912804
177,3342749.718176961
292,2921337.150642991
798,1975825.2632935345
1365,1515364.6148379147
380,2597827.179317981
112,1526792.4562643766
777,2419669.9776489735
906,2101662.015026629
867,2085771.9245925844
992,932881.279178232
314,3924651.55203104
728,3743049.4230692983
71,3742999.7027734816
240,3225190.7797540426
1592,2537986.2263728976
702,1116080.2273872495
583,3151374.520764023
49,3774423.3351741433
699,1770636.1575745344
1079,2993227.7036616206
914,5359652.275220543
1124,4082183.883667499
710,2050107.9558006227
601,2252321.8560831547
1318,3864942.8085472584
1023,2523105.2045996785
1070,3275769.57780692
1446,3399803.0790109634
660,3014951.7049151957
426,2077413.991381228
1025,2653939.299280882
1264,2524277.579415202
1298,4375046.800970346
1097,2525311.2673149705
572,3248882.8210553527
148,4035630.962791413
1506,3454211.496032089
516,2615079.436712861
56,4180744.7800825536
37,2791219.081253588
886,2440980.64609766
561,3482968.621329367
1456,2964835.9029371142
940,1670110.8704897463
1516,5731827.4322912395
999,2376517.562852204
1020,3739993.8145897686
290,2795847.1301529408
1450,4292456.024461836
65,4936208.655477166
1529,2170298.891135335
1311,4096451.567835957
903,3074586.5110298693
1600,5913650.3601484895
574,2308184.6284202337
1449,4635626.200832605
1086,3158210.850179076
141,3421070.488294363
625,2454563.2468599677
221,1596768.0817048848
1232,4248662.232639819
694,2408967.861579925
1258,2581092.955364287
121,2425891.8850726187
535,2198448.7791796625
1441,2665635.3178114295
922,3448226.1410146356
748,2235088.9991209507
545,2481529.86969617
1009,1025079.673227042
1403,2033047.27713719
546,2123207.9264722466
1119,2556401.7542330027
1087,3175236.2672658563
280,3637371.7678124607
994,989576.7844906449
445,1453582.7220422626
1140,3752504.3803965747
915,4318675.434463114
1244,4306717.002598584
931,2103579.21838817
387,3444733.340486884
1160,1716202.9981229305
230,2586682.9419658184
1208,2526476.341240287
1560,1694983.1505214274
186,1390022.0108060837
1518,2330420.7483602464
1058,2660596.9474614263
1346,2520315.924538702
1447,2368858.357891202
398,1650462.376931101
50,2585800.513388008
713,1914658.2558249235
189,2911239.051639974
864,1711260.7825054824
874,2486546.746127397
987,3935287.2045118213
400,1587266.6363070905
370,4412768.177496195
1229,3326218.190832436
105,2984593.686430812
1359,2650300.7809422314
452,2643193.1213015914
1100,1700060.8198622167
330,4173551.985997498
419,1481106.263235122
832,1980941.199939996
343,2420488.4283148944
64,4618360.905308485
467,4719447.593041837
170,674349.7355048358
662,3692578.4631687403
528,2075839.3459397554
60,3934168.8227092624
1370,1576799.7104869187
466,2343652.11470744
411,3219026.5409258604
116,2277092.8417809308
229,2318895.8520608544
958,2866535.3028349876
1301,6766282.539761037
1203,3811256.6918174624
1278,2980346.362067461
621,3095352.5585457385
1259,2556376.6662792265
1038,2507600.2056375146
1378,2762673.3787700534
27,2834007.1959569156
1172,2989391.52123788
673,1510516.8686835468
597,3262628.974119574
1613,2506191.166462928
1368,1512891.6430155933
1426,2146002.9184325933
640,2369681.2590545714
955,2325108.675308734
1163,2589090.5035358965
39,993045.6777924001
1511,2911913.951257646
796,4289684.872369736
972,2180667.41271016
712,3517385.982473433
167,967970.035547018
103,2141668.858565092
1241,2238745.87865147
184,925216.5630473793
986,2973030.665940523
854,949420.8384314477
686,1773335.971333027
629,2531077.228528917
884,2982697.6296004057
90,2362457.192843884
187,1427695.3093196154
1585,4245529.567928284
924,2526082.499214411
860,3361373.723815739
1433,2593330.327170074
1202,3658236.184107721
1490,2766296.5815728307
1507,2252636.2297624946
1005,3213962.8804781735
1217,2651360.3292742968
1324,2166160.984852165
25,3528193.697539866
913,3017037.238895774
1451,4358831.992715985
435,2005563.190790087
455,2770413.2297653854
1343,2560472.0993884504
344,1585996.7600961626
1305,2801150.7047424912
769,679309.8446014225
1394,2415638.594175905
73,2634265.570375085
933,1686271.2721626163
939,2722651.5388202667
724,854394.2733115852
246,2566306.3528082967
720,793837.9995740652
604,4386349.723371804
909,1302714.1377550662
1342,2276080.76128909
1415,1695295.2226460576
44,2721850.172417432
1118,2424007.6367275417
1230,1649508.3174560666
835,1828829.0000297427
1541,1935296.0306393802
810,2584556.667281121
603,3160871.66887486
584,3151374.520764023
476,1815140.3777119517
1436,3817602.011540711
989,879448.555450499
1137,3499735.0378556848
305,2421161.3809196353
128,4103456.682407528
1476,2167827.516121626
1170,822620.7861631811
759,689274.09230569
974,2775471.825004041
1412,1426044.7433551252
866,3108926.5618342757
1345,2220593.0924663246
845,892188.4909099936
1597,3415180.6166645885
96,2508078.7101783752
1521,4029040.0409832597
676,2191671.5324468017
226,2721836.2587676644
332,2567046.4103230536
188,1305409.266374588
1012,2093280.7504472733
275,1981089.8920757473
797,1932264.4046569765
1293,3043663.4092134535
1167,2382424.3680673838
630,2244760.392815113
48,2102971.562643707
1609,2124810.7108139694
193,3007576.981204957
827,2121366.630875975
101,3454265.941160023
213,3717078.5067676306
138,1535121.7199463546
395,2348398.9255852103
887,2903115.5314724445
965,1345304.9162238538
949,4132628.3962414265
1214,1938582.232456565
1001,2685924.6048595607
819,1585912.0056444705
396,665499.1191802025
291,949467.3606857359
703,1486204.8887565732
0,2020843.2182320952
282,709681.9446258545
13,2781937.254726261
1200,4503932.257886171
833,1980941.199939996
327,2942074.9955159426
627,3653792.3915224075
517,2705138.2886871994
1527,1683482.904059261
1159,2183644.718290925
318,2206490.576903403
1616,2013235.0882261097
1082,3801512.8146223426
643,2692566.9588162005
1041,3489194.4011833966
1188,1544513.7699858844
649,2458999.8937476873
1060,2534402.5560115576
67,5222345.233536661
754,2015394.9962956011
1077,2719980.891277641
1253,2378228.077741623
