id,Цена
58,4249814.395287066
776,2095539.1258105147
1610,1561869.5181011017
1497,2431748.6846115175
753,2862080.5632476937
1405,2238628.7453485327
1371,1519161.66506593
178,1031104.3819708109
1352,1856173.5800583952
947,1526223.1160631403
199,2267852.7748706797
996,2664823.922393303
81,2893468.0929734875
1348,3723043.219416059
524,2680955.0566003164
218,3913593.912760988
142,2496417.5207432103
636,973691.6194579363
440,2364297.576176247
319,2397912.469098833
1147,843149.1513517299
1455,2532588.5801385795
904,2935047.188383929
917,3289956.3724969523
1468,1527835.0303773712
215,3776756.5628168336
1333,3798904.198517788
1517,3926372.8364685653
249,2988647.7388903536
377,4937757.770753786
1281,2994173.9345304556
165,781824.4866528286
803,2448178.960121369
373,2407939.6894582147
937,2798569.4784792187
147,4508286.421769292
486,2371114.5165626733
756,3702142.194775873
131,2122419.7443926404
206,785028.4594084013
595,2429968.4727887283
1109,1899132.675246038
560,3723546.2877145554
1049,4422990.553290716
1095,3469440.6280404204
1276,1816840.6319507575
207,781802.2356979011
461,2910156.489092522
250,3923635.4857834205
1107,1629454.673417296
30,4804158.176941164
439,3566429.427738944
1092,3115702.8065906917
75,4181054.040187
299,2633394.8474021526
1435,3821051.7766421833
859,4118051.5654776366
1151,989203.0088887665
414,1516541.5687515407
1409,862264.3875489311
443,2410034.376430618
1611,3074658.446070004
863,3105442.3703800966
484,2315936.3836553916
431,1519477.1601348093
558,2296060.2922938173
820,1713051.514131736
905,2422650.50897504
671,2132227.1390447556
117,2383624.0187033373
674,3076321.5195369083
61,3070924.330621959
1207,2395663.160540386
241,2433692.704019584
764,3081524.2522821426
990,2282765.0505091893
401,1365355.7420536815
1375,1223433.1621415387
1174,1833252.8540762237
94,1861496.59548568
941,2415974.7690989673
1460,2896253.3965042382
899,2355868.0597605235
1331,2655884.3145605023
1224,1015660.1712438031
587,3791349.299740716
1570,2524567.2057633274
1429,3922866.1436597817
553,2519461.8140017875
570,4377534.27705479
761,2702859.6261082166
1130,3654784.602894631
1369,1543337.7375888845
900,2979262.457020769
1481,2363403.21297449
263,2305202.667162862
1275,3313758.161302125
1604,3133975.963124182
1384,3372193.7524180207
1017,2448219.491997574
626,2084373.423044879
1595,3589882.7885156847
494,2007040.229904292
1530,2213933.440918327
1523,3861277.582888131
1535,2912951.8048510673
790,1669559.788663036
70,4020483.317752037
582,4090625.883574856
1486,3050114.3505399204
1199,4243361.856989374
391,4781420.693939714
802,1790999.9016183107
1292,2978319.7993800496
1152,2692273.1458605747
1473,3731064.7398757567
171,2126884.930828722
323,2991961.3513170993
982,1807250.815628352
281,2732589.326182421
1434,2416608.8834697064
1542,2958807.246531876
1379,3343987.407124441
463,2950068.1066042343
91,776295.7607610733
1113,5042369.8549928395
1299,1773823.6290823543
563,5450589.441941502
68,4837699.585182223
257,3838574.261074433
1512,2279886.3891879558
631,2302518.351751375
1225,2380300.1721933293
841,996616.9018942441
821,1713051.514131736
1349,3023663.1610030713
180,1029463.8163599513
1416,4845017.381673307
239,1743120.9797821012
960,2865424.27337394
1148,843149.1513517299
988,1019423.5408946754
806,1782080.3050547778
1310,3127606.2187014273
1546,4568381.039794744
1383,3574057.341649136
1236,2542177.9316218733
460,2578515.314796712
1116,3920818.315659642
1106,1632535.8699984928
645,1992773.6796767025
237,1784593.4387446614
1495,5431608.401385337
371,4062523.551669228
1268,3684400.7817589226
1187,2932822.207029675
114,2334582.5942643955
975,3124532.1505399332
1577,2316088.968336772
549,3437665.2834228035
1558,2856959.455985706
1196,3162647.234696232
45,5616255.530112589
894,1655391.921378122
1580,845562.3178148963
611,2274205.867857176
322,2405241.2166735083
1006,3058210.9300845005
1445,2607009.8658382567
1075,3572114.0745871477
98,798469.60822354
1526,2322381.7247588397
502,3083502.674791165
709,5319886.794240618
767,3084675.889902799
1184,750672.7321877311
1413,2338326.2781691425
1211,2352788.930189409
725,1005572.947786087
137,2708669.785379727
1612,2256148.575164043
2,1979560.522170622
317,3851678.720377606
1144,855414.4970060757
270,2987535.8351653744
74,4181054.040187
448,2348631.9554308616
1533,3061682.586247421
751,2169483.673665808
115,1791432.977487307
653,2168890.0393109364
779,2168135.5034867185
650,1946142.6581701473
1569,3996991.3715179428
106,2815076.774270752
403,3268640.331558964
1240,1919819.0446253307
705,1019723.3803049938
152,2909220.0637709294
397,783626.5065772883
1594,3571492.911496408
633,765649.1749340974
1406,3014030.3160305833
150,780177.3240231562
934,2520014.1941505144
195,1800816.1309610414
462,2895454.9843364106
980,2386982.101608283
311,4632600.17674387
1510,1718260.1244898518
264,2376528.7235499998
1068,2815874.717896655
959,3006871.67383216
341,2188117.8197822096
1607,2566773.1887243837
634,990314.1199998778
1425,1719423.5635597822
1280,2953088.45118778
881,1578492.1067282856
799,5413263.133086955
16,4369271.39596133
670,2064901.7006590427
967,2202905.1759088193
1303,2447818.2006627093
369,2450488.2945569386
1173,2356897.53674986
1568,2447093.0610110075
355,1510831.6029567618
177,3622935.0457798108
292,2986319.200279714
798,1813968.6931256484
1365,1524065.9330359902
380,2276014.3713010163
112,1741411.3527082999
777,2168458.004028901
906,2154109.0338276634
867,2287972.605970796
992,816644.7075517074
314,3833924.8315721774
728,3678504.668151094
71,3880595.0843234807
240,3537517.50254044
1592,2661439.774241679
702,1078050.3778380102
583,3235227.9212223464
49,3785281.062933078
699,1760845.5151676042
1079,2928120.9726952785
914,5163687.576248715
1124,3910598.4228073964
710,2127152.4381978908
601,2388660.4876860455
1318,3470252.8877705974
1023,2426784.390375209
1070,3170864.8075451204
1446,3425085.860438381
660,3055999.2775229122
426,2169465.771848759
1025,2592346.65119773
1264,2437786.775324861
1298,4359719.212075486
1097,2410642.0748794796
572,3276193.762377332
148,4377939.541071339
1506,3661108.112733208
516,2709643.9056971767
56,4098430.8243492255
37,2826986.2645463105
886,2410943.227753852
561,3221127.5079716924
1456,2987029.0587365977
940,1797868.7741624375
1516,4913424.537784024
999,2169859.6304906085
1020,3908531.2107982324
290,2538156.5645133574
1450,4704251.293441131
65,4492959.3959758375
1529,2402578.5946921925
1311,4188485.4056587964
903,2935047.188383929
1600,4596581.108317766
574,2371375.8569278503
1449,4966978.226197704
1086,3095592.6115958556
141,3768786.395120993
625,2479868.1733207908
221,1611368.280929002
1232,4002470.11339032
694,2465334.3856843393
1258,2458282.7740951353
121,2391772.991435727
535,2456867.1782223973
1441,2602359.583644374
922,3560054.7027194216
748,2160019.713108002
545,2415738.301801909
1009,1018684.5453904404
1403,2262174.105829509
546,2081255.5898105633
1119,2525165.933020302
1087,3100109.0187960276
280,3620261.603303294
994,813422.4853294853
445,1497578.460802577
1140,3609047.920599146
915,4079538.275842426
1244,3683849.878027511
931,2165275.5613525766
387,3078052.0889323074
1160,1723466.7470490267
230,2566004.5095876288
1208,2281089.158661861
1560,1733026.7120368627
186,1393278.287814253
1518,2622551.414269219
1058,2549700.1396460333
1346,2450481.4212556197
1447,2399052.8705484723
398,1726289.9484910395
50,2636329.574925099
713,2077171.1951661075
189,2931869.1146776024
864,1751592.7392557126
874,2209409.8657917343
987,3685626.968509972
400,1645867.1010010648
370,4264001.437646153
1229,3448700.618090086
105,2833094.3965302254
1359,2607064.313747437
452,2490905.370945826
1100,1605739.4871759778
330,3869222.904755472
419,1505834.8731758748
832,1945832.4385820513
343,2240468.7972223205
64,4713429.088364997
467,4769870.121500523
170,548234.126984127
662,3574647.7975236755
528,2157664.899347102
60,4094853.149178245
1370,1561675.2102582182
466,2362345.8507420216
411,2971795.876894195
116,2384968.863627976
229,2406406.59367176
958,2715158.6963505466
1301,5481616.735040559
1203,3584855.535185078
1278,2938801.5001546782
621,3069360.776042026
1259,2450437.6459846185
1038,2244861.968314486
1378,2722491.569981337
27,2512749.23938861
1172,3008252.2527242657
673,1513458.012831018
597,3165198.697245141
1613,2810227.054415614
1368,1543337.7375888845
1426,2216532.762851487
640,2322531.189852765
955,2414712.779833694
1163,2750931.842191642
39,988310.4534688574
1511,2905205.9332312006
796,4098900.4953947244
972,2178296.5724199954
712,3744536.8842994096
167,1029882.5411536761
103,1459553.867800052
1241,2251300.1098216027
184,547331.9047619047
986,2887644.8405940463
854,828288.414462081
686,1833759.4360205452
629,2547393.4400870707
884,2812302.133715659
90,2547144.67361394
187,1394096.8063327714
1585,4276906.229692513
924,2583503.970394939
860,3267635.4185026144
1433,2813409.0905024027
1202,3583904.4166143974
1490,2902076.115819108
1507,2387744.2847862663
1005,3094604.531714521
1217,2392501.392477563
1324,2239987.6701212646
25,3353531.1066745385
913,2735824.669664452
1451,4661948.380050714
435,2125175.365200789
455,2851105.6258757613
1343,2428325.7699141246
344,1638359.1768746607
1305,2311262.709044267
769,781111.6482777536
1394,2356427.1460888516
73,2446037.2122841114
933,1762760.9113698625
939,2529456.290478753
724,985787.6044660084
246,2417146.5802408387
720,758523.0005345375
604,4194183.478854936
909,1497037.194951889
1342,2404690.8680773648
1415,2160023.9030269957
44,3029673.8824577956
1118,2341165.9006817653
1230,1687086.2841427578
835,1801754.762849958
1541,2209830.419901295
810,2454039.039238006
603,3310519.231201015
584,3235227.9212223464
476,1817675.7957907864
1436,3821051.7766421833
989,796055.4556243193
1137,3406111.7406111965
305,2349986.3903411045
128,3962702.541738301
1476,2417870.74285621
1170,764333.5363290663
759,634091.8805152155
974,3124532.1505399332
1412,1657120.9070589666
866,2904480.492675216
1345,2367114.168607924
845,1045097.8158950293
1597,3287483.508008144
96,2597759.502284981
1521,4255646.446088516
676,1756006.6804518187
226,2905715.957817245
332,2515643.3671504706
188,1496812.1321784072
1012,1901440.756513422
275,1903724.278837871
797,1808333.257401242
1293,3020971.534416279
1167,2478494.8468512744
630,2347096.412031665
48,2188365.8967052866
1609,2287321.044993356
193,2981985.0075900704
827,2337437.861626789
101,3722811.066010975
213,3758559.513338376
138,1725179.7457659168
395,2397082.686266861
887,2757974.3499183906
965,1329636.202185189
949,4160611.7260153755
1214,1841424.6663266718
1001,2621209.997935121
819,1604899.2551309771
396,757128.8683421685
291,1014572.021984031
703,1366191.4467553382
0,2049711.1742615206
282,569533.2323232323
13,3100721.7848651162
1200,4111868.0416141246
833,1945832.4385820513
327,2815288.825826247
627,3388424.377043831
517,2747157.1206416893
1527,1791414.7540084443
1159,2289531.332257041
318,2285008.7225175854
1616,2011908.8399418942
1082,3300583.961257532
643,2533982.0300357104
1041,3157249.7967877686
1188,1591811.1910833477
649,2439590.9612172754
1060,2491731.718922922
67,4622278.808279858
754,2011748.8092804055
1077,2873773.445013565
1253,2467641.502379658
